11753.396135 	1.554300 
11758.342263 	1.551173 
11763.209287 	1.547699 
11768.301161 	1.544189 
11773.162015 	1.540767 
11777.836352 	1.537245 
11782.805206 	1.533870 
11787.483917 	1.530540 
11792.632269 	1.527010 
11797.481774 	1.524043 
11802.195855 	1.521179 
11807.378713 	1.518704 
11812.027338 	1.516174 
11817.060135 	1.513848 
11822.102583 	1.511357 
11826.896575 	1.509121 
11831.887858 	1.506820 
11836.538574 	1.504477 
11841.841276 	1.502146 
11846.825846 	1.499496 
11851.496592 	1.496993 
11856.713322 	1.494368 
11861.368472 	1.491606 
11866.531671 	1.488619 
11871.495278 	1.485584 
11876.446098 	1.482571 
11881.631839 	1.479604 
11886.326965 	1.476337 
11891.563400 	1.473385 
11896.469036 	1.470127 
11901.523865 	1.466886 
11906.649698 	1.463977 
11911.365773 	1.460843 
11916.433960 	1.457828 
11921.344285 	1.454707 
11926.479521 	1.451633 
11931.585146 	1.448741 
11936.329708 	1.445651 
11941.640022 	1.442652 
11946.486447 	1.439707 
11951.721586 	1.436750 
11957.361153 	1.433389 
11962.710193 	1.430289 
11968.381219 	1.427241 
11973.786630 	1.424004 
11979.742801 	1.421017 
11984.943739 	1.417833 
11990.848508 	1.414821 
11996.418930 	1.411752 
12002.143800 	1.408809 
12007.726063 	1.405799 
12013.418479 	1.402880 
12019.235550 	1.399695 
12024.544032 	1.396683 
12030.548066 	1.393437 
12035.978141 	1.390358 
12041.977733 	1.387253 
12047.281120 	1.384338 
12053.158955 	1.381017 
12058.886048 	1.377749 
12064.570558 	1.374367 
12070.317177 	1.370843 
12075.961755 	1.367249 
12081.927028 	1.363855 
12087.214911 	1.360469 
12093.289509 	1.357188 
12098.813596 	1.354000 
12104.826606 	1.350640 
12110.253021 	1.347544 
12116.070460 	1.344414 
12121.961643 	1.341170 
12127.554595 	1.338023 
12133.498995 	1.335003 
12139.104590 	1.331824 
12145.183195 	1.328759 
12150.709527 	1.325736 
12156.822484 	1.322656 
12162.206358 	1.319800 
12168.212135 	1.316673 
12174.017330 	1.313560 
12180.022049 	1.310344 
12186.216583 	1.306988 
12192.328355 	1.303727 
12198.834133 	1.300098 
12205.159986 	1.296656 
12211.509189 	1.293260 
12217.742995 	1.289897 
12224.366708 	1.286362 
12230.594630 	1.282846 
12237.263927 	1.279291 
12243.256059 	1.275809 
12249.767941 	1.272419 
12255.900723 	1.268987 
12262.671252 	1.265516 
12268.812336 	1.262034 
12275.642348 	1.258374 
12281.790975 	1.254833 
12288.414974 	1.251400 
12294.536125 	1.247946 
12301.412338 	1.244365 
12307.538701 	1.240739 
12314.456972 	1.237439 
12320.574465 	1.234170 
12327.472285 	1.230721 
12333.604658 	1.227337 
12340.325677 	1.224067 
12346.282901 	1.220670 
12353.224998 	1.217308 
12359.419749 	1.213888 
12366.367942 	1.210402 
12372.607185 	1.207004 
12379.354182 	1.203673 
12385.676716 	1.200254 
12392.633148 	1.196732 
12398.731041 	1.193439 
12405.436111 	1.190124 
12411.853161 	1.186677 
12418.792977 	1.183139 
12425.263082 	1.179556 
12431.968144 	1.176053 
12438.464816 	1.172642 
12445.606847 	1.168900 
12452.315718 	1.165282 
12459.758738 	1.161444 
12466.401838 	1.157789 
12473.899101 	1.154060 
12480.721490 	1.150460 
12488.269350 	1.146803 
12495.092364 	1.143045 
12502.663807 	1.139286 
12509.270529 	1.135849 
12516.803797 	1.132113 
12523.717396 	1.128358 
12530.996800 	1.124704 
12537.764133 	1.121116 
12545.208619 	1.117585 
12552.280518 	1.113840 
12559.619409 	1.110213 
12566.837411 	1.106443 
12574.076740 	1.102813 
12581.198664 	1.099187 
12588.113518 	1.095805 
12595.521927 	1.092160 
12602.615402 	1.088556 
12610.162138 	1.084863 
12617.183003 	1.081332 
