  9809     SPring-8 14b2 
 Ir-L3_IrCl4_Si  20.07.15 13:07 - 20.07.15 13:11
 IrCl4                                                                           
 Ring :   8.0 GeV    99.6 mA -   99.6 mA
 Mono :   SI(111)       D=  3.13551 A    Initial angle= 10.59089 deg
 14b2      Transmission( 2)   Repetition=  1     Points= 4645
 Param file :                 angle axis (1)     Block =    1

 Block      Init-ang  final-ang     Step/deg     Time/s       Num
     1       10.47000   8.93000    -0.000340       0.05      4645
 Ortec( 0)     NDCH = 3
  Angle(c)  Angle(o)    time/s         2         3
      Mode         0         0         1         2
    Offset         0         0    37.100    81.600
   9.28986   9.32631     0.050     24718      6742
   9.28952   9.32603     0.050     24714      6743
   9.28918   9.32574     0.050     24717      6743
   9.28884   9.32544     0.050     24705      6739
   9.28850   9.32514     0.050     24718      6746
   9.28816   9.32484     0.050     24726      6748
   9.28782   9.32454     0.050     24690      6743
   9.28748   9.32422     0.050     24708      6746
   9.28714   9.32388     0.050     24734      6754
   9.28680   9.32351     0.050     24708      6750
   9.28646   9.32313     0.050     24693      6750
   9.28612   9.32275     0.050     24728      6758
   9.28578   9.32238     0.050     24726      6759
   9.28544   9.32203     0.050     24688      6753
   9.28510   9.32167     0.050     24708      6758
   9.28476   9.32131     0.050     24725      6763
   9.28442   9.32093     0.050     24705      6761
   9.28408   9.32055     0.050     24699      6759
   9.28374   9.32017     0.050     24729      6770
   9.28340   9.31982     0.050     24706      6765
   9.28306   9.31948     0.050     24689      6763
   9.28272   9.31914     0.050     24718      6772
   9.28238   9.31881     0.050     24719      6773
   9.28204   9.31847     0.050     24703      6769
   9.28170   9.31814     0.050     24703      6774
   9.28136   9.31782     0.050     24720      6777
   9.28102   9.31750     0.050     24700      6777
   9.28068   9.31721     0.050     24691      6774
   9.28034   9.31693     0.050     24713      6782
   9.28000   9.31666     0.050     24717      6782
   9.27966   9.31639     0.050     24704      6781
   9.27932   9.31611     0.050     24698      6782
   9.27898   9.31583     0.050     24703      6787
   9.27864   9.31553     0.050     24701      6787
   9.27830   9.31523     0.050     24701      6786
   9.27796   9.31494     0.050     24704      6790
   9.27762   9.31464     0.050     24692      6787
   9.27728   9.31434     0.050     24705      6793
   9.27694   9.31401     0.050     24693      6790
   9.27660   9.31365     0.050     24706      6795
   9.27626   9.31327     0.050     24687      6794
   9.27592   9.31289     0.050     24694      6797
   9.27558   9.31252     0.050     24697      6799
   9.27524   9.31216     0.050     24691      6800
   9.27490   9.31180     0.050     24689      6799
   9.27456   9.31144     0.050     24705      6803
   9.27422   9.31108     0.050     24684      6802
   9.27388   9.31070     0.050     24690      6803
   9.27354   9.31032     0.050     24698      6806
   9.27320   9.30995     0.050     24684      6807
   9.27286   9.30960     0.050     24676      6807
   9.27252   9.30927     0.050     24696      6811
   9.27218   9.30893     0.050     24698      6813
   9.27184   9.30860     0.050     24689      6814
   9.27150   9.30826     0.050     24681      6814
   9.27116   9.30794     0.050     24705      6823
   9.27082   9.30762     0.050     24690      6817
   9.27048   9.30732     0.050     24686      6817
   9.27014   9.30704     0.050     24699      6822
   9.26980   9.30676     0.050     24681      6822
   9.26946   9.30649     0.050     24677      6823
   9.26912   9.30621     0.050     24693      6828
   9.26878   9.30593     0.050     24683      6827
   9.26844   9.30564     0.050     24672      6825
   9.26810   9.30534     0.050     24674      6827
   9.26776   9.30505     0.050     24681      6833
   9.26742   9.30475     0.050     24687      6834
   9.26708   9.30445     0.050     24648      6826
   9.26674   9.30413     0.050     24683      6835
   9.26640   9.30378     0.050     24685      6839
   9.26606   9.30341     0.050     24662      6835
   9.26572   9.30303     0.050     24677      6840
   9.26538   9.30265     0.050     24704      6845
   9.26504   9.30229     0.050     24674      6841
   9.26470   9.30193     0.050     24671      6839
   9.26436   9.30157     0.050     24685      6850
   9.26402   9.30121     0.050     24676      6848
   9.26368   9.30083     0.050     24653      6843
   9.26334   9.30045     0.050     24668      6849
   9.26300   9.30008     0.050     24702      6858
   9.26266   9.29973     0.050     24658      6848
   9.26232   9.29939     0.050     24663      6852
   9.26198   9.29905     0.050     24692      6862
   9.26164   9.29872     0.050     24684      6859
   9.26130   9.29839     0.050     24659      6855
   9.26096   9.29805     0.050     24670      6861
   9.26062   9.29773     0.050     24692      6868
   9.26028   9.29742     0.050     24654      6861
   9.25994   9.29713     0.050     24665      6862
   9.25960   9.29685     0.050     24681      6869
   9.25926   9.29658     0.050     24665      6869
   9.25892   9.29631     0.050     24647      6864
   9.25858   9.29602     0.050     24674      6872
   9.25824   9.29573     0.050     24674      6874
   9.25790   9.29543     0.050     24652      6869
   9.25756   9.29513     0.050     24666      6873
   9.25722   9.29484     0.050     24674      6880
   9.25688   9.29454     0.050     24649      6876
   9.25654   9.29423     0.050     24656      6878
   9.25620   9.29389     0.050     24667      6880
   9.25586   9.29353     0.050     24668      6882
   9.25552   9.29315     0.050     24636      6878
   9.25518   9.29277     0.050     24661      6883
   9.25484   9.29240     0.050     24651      6885
   9.25450   9.29204     0.050     24646      6884
   9.25416   9.29169     0.050     24649      6887
   9.25382   9.29132     0.050     24656      6892
   9.25348   9.29095     0.050     24643      6891
   9.25314   9.29057     0.050     24647      6890
   9.25280   9.29020     0.050     24663      6899
   9.25246   9.28985     0.050     24652      6895
   9.25212   9.28950     0.050     24646      6896
   9.25178   9.28917     0.050     24638      6898
   9.25144   9.28884     0.050     24652      6901
   9.25110   9.28851     0.050     24645      6899
   9.25076   9.28817     0.050     24644      6901
   9.25042   9.28785     0.050     24654      6904
   9.25008   9.28753     0.050     24643      6904
   9.24974   9.28723     0.050     24644      6905
   9.24940   9.28696     0.050     24645      6910
   9.24906   9.28669     0.050     24650      6911
   9.24872   9.28642     0.050     24635      6910
   9.24838   9.28614     0.050     24649      6913
   9.24804   9.28585     0.050     24656      6919
   9.24770   9.28556     0.050     24622      6910
   9.24736   9.28527     0.050     24638      6915
   9.24702   9.28497     0.050     24645      6918
   9.24668   9.28468     0.050     24648      6922
   9.24634   9.28437     0.050     24632      6917
   9.24600   9.28404     0.050     24629      6921
   9.24566   9.28369     0.050     24639      6924
   9.24532   9.28332     0.050     24633      6925
   9.24498   9.28294     0.050     24626      6923
   9.24464   9.28257     0.050     24641      6930
   9.24430   9.28221     0.050     24624      6927
   9.24396   9.28185     0.050     24624      6928
   9.24362   9.28149     0.050     24634      6931
   9.24328   9.28112     0.050     24643      6936
   9.24294   9.28075     0.050     24619      6933
   9.24260   9.28037     0.050     24623      6935
   9.24226   9.28001     0.050     24644      6941
   9.24192   9.27966     0.050     24628      6940
   9.24158   9.27932     0.050     24611      6934
   9.24124   9.27898     0.050     24615      6938
   9.24090   9.27865     0.050     24608      6937
   9.24056   9.27832     0.050     24580      6930
   9.24022   9.27800     0.050     24573      6932
   9.23988   9.27768     0.050     24586      6937
   9.23954   9.27737     0.050     24577      6935
   9.23920   9.27708     0.050     24550      6930
   9.23886   9.27681     0.050     24579      6940
   9.23852   9.27654     0.050     24592      6945
   9.23818   9.27626     0.050     24578      6944
   9.23784   9.27598     0.050     24599      6948
   9.23750   9.27569     0.050     24632      6959
   9.23716   9.27539     0.050     24623      6959
   9.23682   9.27510     0.050     24604      6954
   9.23648   9.27480     0.050     24627      6965
   9.23614   9.27450     0.050     24629      6967
   9.23580   9.27419     0.050     24602      6961
   9.23546   9.27384     0.050     24612      6967
   9.23512   9.27348     0.050     24618      6967
   9.23478   9.27310     0.050     24599      6964
   9.23444   9.27272     0.050     24611      6970
   9.23410   9.27235     0.050     24627      6975
   9.23376   9.27200     0.050     24634      6976
   9.23342   9.27164     0.050     24601      6973
   9.23308   9.27128     0.050     24607      6975
   9.23274   9.27090     0.050     24618      6979
   9.23240   9.27052     0.050     24601      6976
   9.23206   9.27014     0.050     24594      6976
   9.23172   9.26979     0.050     24611      6984
   9.23138   9.26944     0.050     24606      6983
   9.23104   9.26911     0.050     24596      6981
   9.23070   9.26877     0.050     24603      6988
   9.23036   9.26844     0.050     24607      6989
   9.23002   9.26811     0.050     24610      6991
   9.22968   9.26778     0.050     24597      6987
   9.22934   9.26747     0.050     24598      6991
   9.22900   9.26718     0.050     24602      6996
   9.22866   9.26690     0.050     24591      6994
   9.22832   9.26663     0.050     24605      6998
   9.22798   9.26635     0.050     24610      6998
   9.22764   9.26607     0.050     24583      6997
   9.22730   9.26578     0.050     24597      7002
   9.22696   9.26549     0.050     24596      7002
   9.22662   9.26519     0.050     24594      7002
   9.22628   9.26490     0.050     24595      7007
   9.22594   9.26460     0.050     24604      7009
   9.22560   9.26429     0.050     24588      7007
   9.22526   9.26396     0.050     24602      7012
   9.22492   9.26360     0.050     24593      7014
   9.22458   9.26323     0.050     24584      7010
   9.22424   9.26284     0.050     24586      7013
   9.22390   9.26247     0.050     24593      7017
   9.22356   9.26212     0.050     24578      7013
   9.22322   9.26177     0.050     24591      7015
   9.22288   9.26140     0.050     24585      7018
   9.22254   9.26103     0.050     24590      7023
   9.22220   9.26066     0.050     24586      7022
   9.22186   9.26028     0.050     24597      7027
   9.22152   9.25992     0.050     24588      7028
   9.22118   9.25957     0.050     24590      7032
   9.22084   9.25924     0.050     24568      7024
   9.22050   9.25891     0.050     24599      7036
   9.22016   9.25858     0.050     24582      7029
   9.21982   9.25825     0.050     24573      7033
   9.21948   9.25792     0.050     24582      7033
   9.21914   9.25760     0.050     24588      7037
   9.21880   9.25730     0.050     24575      7034
   9.21846   9.25702     0.050     24574      7036
   9.21812   9.25675     0.050     24595      7048
   9.21778   9.25648     0.050     24564      7039
   9.21744   9.25620     0.050     24579      7040
   9.21710   9.25591     0.050     24578      7045
   9.21676   9.25562     0.050     24578      7045
   9.21642   9.25532     0.050     24557      7042
   9.21608   9.25503     0.050     24576      7047
   9.21574   9.25474     0.050     24572      7049
   9.21540   9.25444     0.050     24566      7049
   9.21506   9.25411     0.050     24559      7049
   9.21472   9.25377     0.050     24582      7057
   9.21438   9.25340     0.050     24572      7054
   9.21404   9.25301     0.050     24557      7053
   9.21370   9.25263     0.050     24574      7062
   9.21336   9.25227     0.050     24570      7062
   9.21302   9.25192     0.050     24552      7059
   9.21268   9.25156     0.050     24564      7060
   9.21234   9.25120     0.050     24560      7066
   9.21200   9.25082     0.050     24553      7059
   9.21166   9.25044     0.050     24545      7065
   9.21132   9.25007     0.050     24575      7072
   9.21098   9.24972     0.050     24571      7072
   9.21064   9.24938     0.050     24551      7069
   9.21030   9.24904     0.050     24558      7074
   9.20996   9.24871     0.050     24572      7077
   9.20962   9.24838     0.050     24552      7074
   9.20928   9.24805     0.050     24564      7078
   9.20894   9.24773     0.050     24567      7082
   9.20860   9.24742     0.050     24558      7080
   9.20826   9.24713     0.050     24554      7080
   9.20792   9.24686     0.050     24551      7085
   9.20758   9.24659     0.050     24559      7088
   9.20724   9.24632     0.050     24543      7082
   9.20690   9.24603     0.050     24553      7089
   9.20656   9.24575     0.050     24563      7091
   9.20622   9.24545     0.050     24543      7089
   9.20588   9.24516     0.050     24539      7091
   9.20554   9.24486     0.050     24561      7097
   9.20520   9.24457     0.050     24538      7091
   9.20486   9.24425     0.050     24546      7095
   9.20452   9.24391     0.050     24566      7103
   9.20418   9.24355     0.050     24544      7100
   9.20384   9.24317     0.050     24529      7098
   9.20350   9.24279     0.050     24550      7106
   9.20316   9.24242     0.050     24549      7105
   9.20282   9.24205     0.050     24519      7100
   9.20248   9.24170     0.050     24541      7103
   9.20214   9.24134     0.050     24550      7112
   9.20180   9.24097     0.050     24542      7109
   9.20146   9.24058     0.050     24536      7109
   9.20112   9.24021     0.050     24545      7116
   9.20078   9.23984     0.050     24553      7117
   9.20044   9.23950     0.050     24514      7110
   9.20010   9.23917     0.050     24545      7115
   9.19976   9.23883     0.050     24555      7119
   9.19942   9.23850     0.050     24534      7118
   9.19908   9.23817     0.050     24534      7120
   9.19874   9.23784     0.050     24556      7127
   9.19840   9.23753     0.050     24546      7125
   9.19806   9.23724     0.050     24523      7121
   9.19772   9.23695     0.050     24555      7133
   9.19738   9.23668     0.050     24540      7129
   9.19704   9.23641     0.050     24517      7126
   9.19670   9.23614     0.050     24541      7134
   9.19636   9.23585     0.050     24549      7135
   9.19602   9.23556     0.050     24539      7133
   9.19568   9.23527     0.050     24527      7131
   9.19534   9.23497     0.050     24549      7140
   9.19500   9.23468     0.050     24539      7138
   9.19466   9.23437     0.050     24520      7137
   9.19432   9.23405     0.050     24533      7139
   9.19398   9.23370     0.050     24549      7148
   9.19364   9.23333     0.050     24531      7141
   9.19330   9.23295     0.050     24525      7147
   9.19296   9.23257     0.050     24525      7149
   9.19262   9.23221     0.050     24534      7149
   9.19228   9.23186     0.050     24518      7147
   9.19194   9.23150     0.050     24531      7151
   9.19160   9.23114     0.050     24526      7154
   9.19126   9.23076     0.050     24506      7148
   9.19092   9.23038     0.050     24534      7156
   9.19058   9.23001     0.050     24537      7162
   9.19024   9.22966     0.050     24507      7154
   9.18990   9.22933     0.050     24510      7157
   9.18956   9.22900     0.050     24540      7166
   9.18922   9.22867     0.050     24519      7160
   9.18888   9.22833     0.050     24520      7159
   9.18854   9.22801     0.050     24524      7167
   9.18820   9.22769     0.050     24521      7166
   9.18786   9.22738     0.050     24513      7170
   9.18752   9.22710     0.050     24511      7167
   9.18718   9.22682     0.050     24537      7177
   9.18684   9.22655     0.050     24513      7170
   9.18650   9.22628     0.050     24507      7169
   9.18616   9.22600     0.050     24538      7180
   9.18582   9.22571     0.050     24523      7178
   9.18548   9.22541     0.050     24507      7175
   9.18514   9.22511     0.050     24516      7179
   9.18480   9.22482     0.050     24519      7182
   9.18446   9.22453     0.050     24506      7182
   9.18412   9.22421     0.050     24508      7184
   9.18378   9.22387     0.050     24518      7189
   9.18344   9.22351     0.050     24514      7186
   9.18310   9.22313     0.050     24497      7185
   9.18276   9.22275     0.050     24511      7192
   9.18242   9.22238     0.050     24508      7192
   9.18208   9.22202     0.050     24492      7189
   9.18174   9.22167     0.050     24517      7195
   9.18140   9.22131     0.050     24510      7196
   9.18106   9.22093     0.050     24503      7195
   9.18072   9.22055     0.050     24509      7201
   9.18038   9.22018     0.050     24513      7200
   9.18004   9.21982     0.050     24503      7202
   9.17970   9.21948     0.050     24502      7202
   9.17936   9.21915     0.050     24515      7208
   9.17902   9.21882     0.050     24492      7203
   9.17868   9.21848     0.050     24499      7204
   9.17834   9.21815     0.050     24512      7211
   9.17800   9.21782     0.050     24498      7210
   9.17766   9.21751     0.050     24493      7208
   9.17732   9.21722     0.050     24500      7212
   9.17698   9.21694     0.050     24509      7218
   9.17664   9.21666     0.050     24509      7219
   9.17630   9.21639     0.050     24493      7217
   9.17596   9.21611     0.050     24505      7223
   9.17562   9.21582     0.050     24503      7223
   9.17528   9.21553     0.050     24477      7218
   9.17494   9.21523     0.050     24500      7225
   9.17460   9.21494     0.050     24496      7225
   9.17426   9.21464     0.050     24471      7221
   9.17392   9.21433     0.050     24487      7226
   9.17358   9.21400     0.050     24487      7228
   9.17324   9.21364     0.050     24485      7229
   9.17290   9.21326     0.050     24482      7227
   9.17256   9.21288     0.050     24486      7233
   9.17222   9.21251     0.050     24481      7232
   9.17188   9.21214     0.050     24491      7235
   9.17154   9.21179     0.050     24479      7235
   9.17120   9.21143     0.050     24491      7239
   9.17086   9.21106     0.050     24496      7245
   9.17052   9.21068     0.050     24481      7240
   9.17018   9.21031     0.050     24490      7245
   9.16984   9.20994     0.050     24493      7248
   9.16950   9.20959     0.050     24482      7245
   9.16916   9.20925     0.050     24471      7244
   9.16882   9.20892     0.050     24492      7251
   9.16848   9.20859     0.050     24481      7250
   9.16814   9.20826     0.050     24469      7249
   9.16780   9.20793     0.050     24471      7254
   9.16746   9.20762     0.050     24478      7254
   9.16712   9.20732     0.050     24474      7253
   9.16678   9.20704     0.050     24473      7255
   9.16644   9.20676     0.050     24496      7264
   9.16610   9.20649     0.050     24463      7256
   9.16576   9.20621     0.050     24474      7262
   9.16542   9.20593     0.050     24472      7262
   9.16508   9.20564     0.050     24492      7273
   9.16474   9.20534     0.050     24477      7267
   9.16440   9.20504     0.050     24486      7274
   9.16406   9.20475     0.050     24489      7273
   9.16372   9.20445     0.050     24499      7278
   9.16338   9.20413     0.050     24479      7275
   9.16304   9.20378     0.050     24497      7280
   9.16270   9.20341     0.050     24500      7283
   9.16236   9.20303     0.050     24486      7283
   9.16202   9.20265     0.050     24491      7283
   9.16168   9.20228     0.050     24503      7291
   9.16134   9.20193     0.050     24480      7285
   9.16100   9.20157     0.050     24481      7287
   9.16066   9.20120     0.050     24484      7293
   9.16032   9.20083     0.050     24496      7293
   9.15998   9.20045     0.050     24486      7291
   9.15964   9.20008     0.050     24498      7298
   9.15930   9.19973     0.050     24485      7297
   9.15896   9.19938     0.050     24484      7300
   9.15862   9.19905     0.050     24480      7300
   9.15828   9.19871     0.050     24490      7302
   9.15794   9.19838     0.050     24481      7302
   9.15760   9.19805     0.050     24458      7297
   9.15726   9.19773     0.050     24491      7310
   9.15692   9.19742     0.050     24476      7306
   9.15658   9.19713     0.050     24477      7307
   9.15624   9.19685     0.050     24475      7309
   9.15590   9.19658     0.050     24486      7311
   9.15556   9.19631     0.050     24466      7312
   9.15522   9.19603     0.050     24473      7310
   9.15488   9.19573     0.050     24489      7318
   9.15454   9.19544     0.050     24462      7316
   9.15420   9.19514     0.050     24465      7315
   9.15386   9.19484     0.050     24468      7320
   9.15352   9.19455     0.050     24472      7323
   9.15318   9.19423     0.050     24461      7318
   9.15284   9.19390     0.050     24482      7328
   9.15250   9.19353     0.050     24476      7327
   9.15216   9.19315     0.050     24464      7326
   9.15182   9.19277     0.050     24460      7324
   9.15148   9.19240     0.050     24472      7331
   9.15114   9.19204     0.050     24463      7330
   9.15080   9.19168     0.050     24449      7328
   9.15046   9.19132     0.050     24476      7335
   9.15012   9.19094     0.050     24461      7337
   9.14978   9.19056     0.050     24453      7336
   9.14944   9.19019     0.050     24454      7337
   9.14910   9.18983     0.050     24478      7346
   9.14876   9.18948     0.050     24460      7340
   9.14842   9.18914     0.050     24455      7339
   9.14808   9.18881     0.050     24473      7348
   9.14774   9.18847     0.050     24463      7348
   9.14740   9.18814     0.050     24453      7345
   9.14706   9.18782     0.050     24459      7347
   9.14672   9.18750     0.050     24467      7354
   9.14638   9.18720     0.050     24439      7343
   9.14604   9.18692     0.050     24457      7353
   9.14570   9.18665     0.050     24458      7358
   9.14536   9.18637     0.050     24453      7354
   9.14502   9.18609     0.050     24441      7354
   9.14468   9.18580     0.050     24455      7360
   9.14434   9.18550     0.050     24454      7363
   9.14400   9.18520     0.050     24436      7360
   9.14366   9.18490     0.050     24455      7364
   9.14332   9.18461     0.050     24455      7366
   9.14298   9.18430     0.050     24444      7366
   9.14264   9.18396     0.050     24437      7365
   9.14230   9.18360     0.050     24452      7371
   9.14196   9.18322     0.050     24456      7372
   9.14162   9.18284     0.050     24439      7369
   9.14128   9.18247     0.050     24445      7372
   9.14094   9.18211     0.050     24459      7383
   9.14060   9.18175     0.050     24449      7378
   9.14026   9.18139     0.050     24441      7379
   9.13992   9.18101     0.050     24444      7384
   9.13958   9.18063     0.050     24431      7377
   9.13924   9.18026     0.050     24404      7372
   9.13890   9.17989     0.050     24410      7376
   9.13856   9.17954     0.050     24409      7374
   9.13822   9.17921     0.050     24386      7372
   9.13788   9.17888     0.050     24403      7377
   9.13754   9.17854     0.050     24422      7385
   9.13720   9.17821     0.050     24407      7382
   9.13686   9.17788     0.050     24410      7386
   9.13652   9.17757     0.050     24447      7397
   9.13618   9.17727     0.050     24449      7399
   9.13584   9.17698     0.050     24423      7394
   9.13550   9.17671     0.050     24451      7406
   9.13516   9.17644     0.050     24440      7403
   9.13482   9.17616     0.050     24429      7400
   9.13448   9.17587     0.050     24450      7407
   9.13414   9.17557     0.050     24440      7411
   9.13380   9.17528     0.050     24422      7406
   9.13346   9.17498     0.050     24427      7407
   9.13312   9.17469     0.050     24435      7414
   9.13278   9.17438     0.050     24427      7412
   9.13244   9.17405     0.050     24420      7410
   9.13210   9.17370     0.050     24436      7418
   9.13176   9.17332     0.050     24433      7416
   9.13142   9.17294     0.050     24427      7414
   9.13108   9.17256     0.050     24432      7418
   9.13074   9.17220     0.050     24441      7423
   9.13040   9.17185     0.050     24419      7419
   9.13006   9.17149     0.050     24423      7425
   9.12972   9.17112     0.050     24427      7428
   9.12938   9.17074     0.050     24419      7424
   9.12904   9.17036     0.050     24410      7424
   9.12870   9.16999     0.050     24427      7432
   9.12836   9.16964     0.050     24414      7429
   9.12802   9.16930     0.050     24402      7428
   9.12768   9.16896     0.050     24428      7436
   9.12734   9.16863     0.050     24425      7439
   9.12700   9.16829     0.050     24410      7434
   9.12666   9.16796     0.050     24412      7438
   9.12632   9.16764     0.050     24419      7441
   9.12598   9.16734     0.050     24416      7441
   9.12564   9.16705     0.050     24390      7434
   9.12530   9.16677     0.050     24402      7441
   9.12496   9.16650     0.050     24394      7441
   9.12462   9.16623     0.050     24375      7435
   9.12428   9.16594     0.050     24389      7439
   9.12394   9.16564     0.050     24400      7447
   9.12360   9.16535     0.050     24368      7437
   9.12326   9.16505     0.050     24371      7442
   9.12292   9.16475     0.050     24398      7452
   9.12258   9.16445     0.050     24402      7454
   9.12224   9.16413     0.050     24381      7449
   9.12190   9.16377     0.050     24412      7464
   9.12156   9.16340     0.050     24422      7465
   9.12122   9.16301     0.050     24378      7456
   9.12088   9.16263     0.050     24394      7460
   9.12054   9.16227     0.050     24418      7472
   9.12020   9.16191     0.050     24396      7464
   9.11986   9.16155     0.050     24393      7462
   9.11952   9.16118     0.050     24416      7475
   9.11918   9.16080     0.050     24413      7475
   9.11884   9.16042     0.050     24385      7467
   9.11850   9.16004     0.050     24406      7479
   9.11816   9.15968     0.050     24426      7484
   9.11782   9.15934     0.050     24384      7475
   9.11748   9.15900     0.050     24402      7480
   9.11714   9.15867     0.050     24403      7485
   9.11680   9.15833     0.050     24402      7484
   9.11646   9.15800     0.050     24377      7480
   9.11612   9.15767     0.050     24405      7490
   9.11578   9.15736     0.050     24422      7494
   9.11544   9.15707     0.050     24369      7482
   9.11510   9.15680     0.050     24384      7489
   9.11476   9.15653     0.050     24412      7496
   9.11442   9.15624     0.050     24388      7491
   9.11408   9.15596     0.050     24368      7490
   9.11374   9.15566     0.050     24401      7503
   9.11340   9.15536     0.050     24386      7497
   9.11306   9.15507     0.050     24357      7492
   9.11272   9.15477     0.050     24385      7501
   9.11238   9.15447     0.050     24399      7506
   9.11204   9.15415     0.050     24368      7499
   9.11170   9.15380     0.050     24373      7502
   9.11136   9.15343     0.050     24382      7506
   9.11102   9.15305     0.050     24377      7508
   9.11068   9.15266     0.050     24372      7508
   9.11034   9.15229     0.050     24379      7512
   9.11000   9.15194     0.050     24365      7511
   9.10966   9.15158     0.050     24339      7503
   9.10932   9.15121     0.050     24354      7511
   9.10898   9.15083     0.050     24366      7513
   9.10864   9.15045     0.050     24326      7507
   9.10830   9.15008     0.050     24347      7512
   9.10796   9.14972     0.050     24356      7517
   9.10762   9.14938     0.050     24341      7513
   9.10728   9.14904     0.050     24346      7517
   9.10694   9.14871     0.050     24352      7521
   9.10660   9.14837     0.050     24366      7527
   9.10626   9.14804     0.050     24371      7526
   9.10592   9.14771     0.050     24364      7531
   9.10558   9.14740     0.050     24373      7534
   9.10524   9.14711     0.050     24362      7532
   9.10490   9.14684     0.050     24358      7533
   9.10456   9.14656     0.050     24371      7539
   9.10422   9.14629     0.050     24375      7542
   9.10388   9.14601     0.050     24350      7537
   9.10354   9.14571     0.050     24375      7544
   9.10320   9.14542     0.050     24377      7549
   9.10286   9.14512     0.050     24358      7540
   9.10252   9.14483     0.050     24365      7548
   9.10218   9.14452     0.050     24369      7552
   9.10184   9.14421     0.050     24347      7548
   9.10150   9.14386     0.050     24350      7547
   9.10116   9.14350     0.050     24370      7555
   9.10082   9.14311     0.050     24359      7556
   9.10048   9.14273     0.050     24350      7554
   9.10014   9.14236     0.050     24352      7557
   9.09980   9.14200     0.050     24362      7561
   9.09946   9.14164     0.050     24358      7561
   9.09912   9.14127     0.050     24346      7559
   9.09878   9.14089     0.050     24361      7566
   9.09844   9.14051     0.050     24357      7566
   9.09810   9.14014     0.050     24346      7565
   9.09776   9.13978     0.050     24346      7568
   9.09742   9.13943     0.050     24349      7572
   9.09708   9.13910     0.050     24350      7572
   9.09674   9.13877     0.050     24330      7569
   9.09640   9.13843     0.050     24341      7573
   9.09606   9.13810     0.050     24347      7576
   9.09572   9.13777     0.050     24317      7569
   9.09538   9.13746     0.050     24299      7566
   9.09504   9.13716     0.050     24327      7575
   9.09470   9.13688     0.050     24313      7571
   9.09436   9.13661     0.050     24289      7566
   9.09402   9.13634     0.050     24299      7573
   9.09368   9.13606     0.050     24313      7579
   9.09334   9.13576     0.050     24309      7575
   9.09300   9.13546     0.050     24312      7581
   9.09266   9.13517     0.050     24346      7595
   9.09232   9.13487     0.050     24338      7591
   9.09198   9.13457     0.050     24332      7592
   9.09164   9.13426     0.050     24355      7603
   9.09130   9.13392     0.050     24348      7603
   9.09096   9.13356     0.050     24331      7598
   9.09062   9.13318     0.050     24351      7607
   9.09028   9.13279     0.050     24354      7610
   9.08994   9.13242     0.050     24336      7605
   9.08960   9.13206     0.050     24338      7608
   9.08926   9.13170     0.050     24345      7613
   9.08892   9.13133     0.050     24342      7615
   9.08858   9.13096     0.050     24324      7608
   9.08824   9.13058     0.050     24348      7616
   9.08790   9.13020     0.050     24341      7618
   9.08756   9.12983     0.050     24326      7615
   9.08722   9.12948     0.050     24331      7616
   9.08688   9.12915     0.050     24345      7625
   9.08654   9.12881     0.050     24337      7625
   9.08620   9.12848     0.050     24321      7618
   9.08586   9.12814     0.050     24342      7631
   9.08552   9.12782     0.050     24329      7625
   9.08518   9.12750     0.050     24313      7625
   9.08484   9.12721     0.050     24333      7633
   9.08450   9.12692     0.050     24320      7631
   9.08416   9.12665     0.050     24336      7634
   9.08382   9.12638     0.050     24316      7631
   9.08348   9.12610     0.050     24339      7642
   9.08314   9.12581     0.050     24316      7635
   9.08280   9.12551     0.050     24312      7636
   9.08246   9.12522     0.050     24339      7648
   9.08212   9.12492     0.050     24341      7647
   9.08178   9.12462     0.050     24305      7639
   9.08144   9.12431     0.050     24334      7648
   9.08110   9.12398     0.050     24324      7651
   9.08076   9.12363     0.050     24320      7649
   9.08042   9.12324     0.050     24331      7654
   9.08008   9.12286     0.050     24335      7654
   9.07974   9.12249     0.050     24328      7656
   9.07940   9.12212     0.050     24323      7657
   9.07906   9.12177     0.050     24324      7659
   9.07872   9.12141     0.050     24322      7658
   9.07838   9.12103     0.050     24315      7661
   9.07804   9.12065     0.050     24317      7662
   9.07770   9.12027     0.050     24316      7666
   9.07736   9.11991     0.050     24322      7670
   9.07702   9.11956     0.050     24307      7664
   9.07668   9.11922     0.050     24333      7675
   9.07634   9.11889     0.050     24308      7666
   9.07600   9.11856     0.050     24312      7671
   9.07566   9.11822     0.050     24324      7676
   9.07532   9.11790     0.050     24312      7674
   9.07498   9.11758     0.050     24299      7674
   9.07464   9.11727     0.050     24311      7680
   9.07430   9.11699     0.050     24326      7682
   9.07396   9.11672     0.050     24297      7676
   9.07362   9.11645     0.050     24308      7682
   9.07328   9.11617     0.050     24310      7684
   9.07294   9.11588     0.050     24321      7690
   9.07260   9.11559     0.050     24279      7680
   9.07226   9.11529     0.050     24316      7693
   9.07192   9.11500     0.050     24319      7693
   9.07158   9.11470     0.050     24298      7687
   9.07124   9.11439     0.050     24307      7693
   9.07090   9.11407     0.050     24311      7700
   9.07056   9.11371     0.050     24301      7696
   9.07022   9.11334     0.050     24304      7695
   9.06988   9.11296     0.050     24322      7706
   9.06954   9.11258     0.050     24302      7700
   9.06920   9.11221     0.050     24286      7698
   9.06886   9.11185     0.050     24302      7705
   9.06852   9.11150     0.050     24319      7712
