  9809     SPring-8 14b2 
 Ir-L21_IrO2_Si  20.07.15 17:56 - 20.07.15 18:08
 IrO2                                                                            
 Ring :   8.0 GeV    99.6 mA -   99.5 mA
 Mono :   SI(311)       D=  1.63747 A    Initial angle= 17.83300 deg
 14b2      Transmission( 2)   Repetition=  1     Points= 6554
 Param file :                 angle axis (1)     Block =    1

 Block      Init-ang  final-ang     Step/deg     Time/s       Num
     1       17.64500  14.67000    -0.000460       0.10      6554
 Ortec( 0)     NDCH = 3
  Angle(c)  Angle(o)    time/s         2         3
      Mode         0         0         1         2
    Offset         0         0    55.800    60.800
  15.49496  15.55579     0.100      7488     32063
  15.49450  15.55534     0.100      7486     32053
  15.49404  15.55491     0.100      7492     32080
  15.49358  15.55452     0.100      7488     32073
  15.49312  15.55414     0.100      7493     32103
  15.49266  15.55376     0.100      7486     32087
  15.49220  15.55337     0.100      7493     32110
  15.49174  15.55297     0.100      7486     32089
  15.49128  15.55257     0.100      7488     32117
  15.49082  15.55216     0.100      7489     32112
  15.49036  15.55174     0.100      7483     32099
  15.48990  15.55128     0.100      7493     32125
  15.48944  15.55079     0.100      7482     32106
  15.48898  15.55027     0.100      7496     32176
  15.48852  15.54977     0.100      7492     32151
  15.48806  15.54929     0.100      7491     32149
  15.48760  15.54880     0.100      7495     32165
  15.48714  15.54828     0.100      7480     32128
  15.48668  15.54777     0.100      7490     32172
  15.48622  15.54727     0.100      7483     32144
  15.48576  15.54680     0.100      7495     32197
  15.48530  15.54635     0.100      7488     32169
  15.48484  15.54590     0.100      7488     32183
  15.48438  15.54545     0.100      7497     32226
  15.48392  15.54502     0.100      7482     32193
  15.48346  15.54461     0.100      7487     32207
  15.48300  15.54423     0.100      7489     32229
  15.48254  15.54385     0.100      7479     32191
  15.48208  15.54346     0.100      7495     32247
  15.48162  15.54306     0.100      7486     32229
  15.48116  15.54266     0.100      7491     32239
  15.48070  15.54225     0.100      7490     32239
  15.48024  15.54183     0.100      7498     32280
  15.47978  15.54139     0.100      7494     32289
  15.47932  15.54089     0.100      7485     32259
  15.47886  15.54037     0.100      7495     32295
  15.47840  15.53986     0.100      7490     32276
  15.47794  15.53937     0.100      7495     32328
  15.47748  15.53888     0.100      7501     32354
  15.47702  15.53837     0.100      7488     32282
  15.47656  15.53786     0.100      7494     32330
  15.47610  15.53736     0.100      7487     32299
  15.47564  15.53689     0.100      7486     32309
  15.47518  15.53643     0.100      7488     32321
  15.47472  15.53598     0.100      7488     32303
  15.47426  15.53553     0.100      7498     32381
  15.47380  15.53508     0.100      7483     32339
  15.47334  15.53467     0.100      7496     32389
  15.47288  15.53429     0.100      7492     32367
  15.47242  15.53392     0.100      7482     32337
  15.47196  15.53354     0.100      7495     32406
  15.47150  15.53314     0.100      7476     32319
  15.47104  15.53273     0.100      7496     32413
  15.47058  15.53233     0.100      7485     32380
  15.47012  15.53192     0.100      7488     32383
  15.46966  15.53148     0.100      7496     32395
  15.46920  15.53100     0.100      7480     32350
  15.46874  15.53048     0.100      7493     32416
  15.46828  15.52997     0.100      7482     32367
  15.46782  15.52948     0.100      7491     32420
  15.46736  15.52900     0.100      7484     32395
  15.46690  15.52850     0.100      7476     32363
  15.46644  15.52798     0.100      7491     32431
  15.46598  15.52748     0.100      7479     32399
  15.46552  15.52700     0.100      7486     32434
  15.46506  15.52654     0.100      7491     32411
  15.46460  15.52609     0.100      7490     32447
  15.46414  15.52563     0.100      7489     32456
  15.46368  15.52518     0.100      7476     32406
  15.46322  15.52477     0.100      7483     32429
  15.46276  15.52438     0.100      7492     32480
  15.46230  15.52400     0.100      7486     32450
  15.46184  15.52363     0.100      7496     32497
  15.46138  15.52323     0.100      7487     32488
  15.46092  15.52283     0.100      7490     32486
  15.46046  15.52242     0.100      7489     32489
  15.46000  15.52202     0.100      7477     32452
  15.45954  15.52159     0.100      7491     32507
  15.45908  15.52112     0.100      7474     32463
  15.45862  15.52061     0.100      7491     32513
  15.45816  15.52009     0.100      7483     32499
  15.45770  15.51960     0.100      7484     32490
  15.45724  15.51912     0.100      7483     32510
  15.45678  15.51862     0.100      7474     32490
  15.45632  15.51811     0.100      7486     32525
  15.45586  15.51759     0.100      7486     32521
  15.45540  15.51710     0.100      7489     32520
  15.45494  15.51664     0.100      7480     32519
  15.45448  15.51618     0.100      7477     32506
  15.45402  15.51573     0.100      7489     32552
  15.45356  15.51529     0.100      7474     32515
  15.45310  15.51486     0.100      7486     32567
  15.45264  15.51446     0.100      7481     32549
  15.45218  15.51409     0.100      7481     32552
  15.45172  15.51371     0.100      7492     32599
  15.45126  15.51332     0.100      7485     32578
  15.45080  15.51291     0.100      7488     32598
  15.45034  15.51250     0.100      7482     32567
  15.44988  15.51209     0.100      7476     32552
  15.44942  15.51167     0.100      7486     32627
  15.44896  15.51120     0.100      7490     32621
  15.44850  15.51070     0.100      7486     32606
  15.44804  15.51018     0.100      7483     32599
  15.44758  15.50969     0.100      7481     32595
  15.44712  15.50920     0.100      7479     32600
  15.44666  15.50871     0.100      7477     32601
  15.44620  15.50819     0.100      7484     32633
  15.44574  15.50768     0.100      7484     32643
  15.44528  15.50719     0.100      7477     32603
  15.44482  15.50672     0.100      7486     32663
  15.44436  15.50627     0.100      7484     32641
  15.44390  15.50582     0.100      7487     32658
  15.44344  15.50537     0.100      7477     32631
  15.44298  15.50494     0.100      7486     32665
  15.44252  15.50454     0.100      7488     32673
  15.44206  15.50417     0.100      7484     32668
  15.44160  15.50379     0.100      7483     32665
  15.44114  15.50341     0.100      7475     32652
  15.44068  15.50300     0.100      7488     32688
  15.44022  15.50259     0.100      7478     32692
  15.43976  15.50219     0.100      7484     32703
  15.43930  15.50177     0.100      7474     32679
  15.43884  15.50132     0.100      7479     32684
  15.43838  15.50083     0.100      7481     32708
  15.43792  15.50031     0.100      7477     32683
  15.43746  15.49981     0.100      7489     32743
  15.43700  15.49932     0.100      7482     32710
  15.43654  15.49883     0.100      7476     32718
  15.43608  15.49832     0.100      7475     32713
  15.43562  15.49780     0.100      7476     32703
  15.43516  15.49730     0.100      7487     32750
  15.43470  15.49683     0.100      7470     32694
  15.43424  15.49638     0.100      7482     32745
  15.43378  15.49593     0.100      7481     32749
  15.43332  15.49548     0.100      7480     32739
  15.43286  15.49504     0.100      7485     32762
  15.43240  15.49463     0.100      7475     32731
  15.43194  15.49425     0.100      7476     32756
  15.43148  15.49388     0.100      7479     32750
  15.43102  15.49350     0.100      7474     32749
  15.43056  15.49310     0.100      7480     32775
  15.43010  15.49269     0.100      7480     32763
  15.42964  15.49228     0.100      7480     32780
  15.42918  15.49187     0.100      7483     32792
  15.42872  15.49143     0.100      7478     32756
  15.42826  15.49094     0.100      7491     32844
  15.42780  15.49042     0.100      7477     32781
  15.42734  15.48991     0.100      7481     32792
  15.42688  15.48942     0.100      7475     32795
  15.42642  15.48894     0.100      7472     32759
  15.42596  15.48843     0.100      7485     32817
  15.42550  15.48791     0.100      7472     32783
  15.42504  15.48742     0.100      7479     32823
  15.42458  15.48694     0.100      7483     32832
  15.42412  15.48648     0.100      7480     32820
  15.42366  15.48602     0.100      7484     32834
  15.42320  15.48557     0.100      7469     32800
  15.42274  15.48513     0.100      7489     32861
  15.42228  15.48471     0.100      7479     32818
  15.42182  15.48433     0.100      7474     32835
  15.42136  15.48395     0.100      7488     32882
  15.42090  15.48357     0.100      7465     32808
  15.42044  15.48317     0.100      7485     32875
  15.41998  15.48276     0.100      7481     32838
  15.41952  15.48236     0.100      7477     32857
  15.41906  15.48195     0.100      7485     32878
  15.41860  15.48151     0.100      7478     32835
  15.41814  15.48103     0.100      7483     32868
  15.41768  15.48052     0.100      7478     32848
  15.41722  15.48001     0.100      7475     32853
  15.41676  15.47951     0.100      7488     32904
  15.41630  15.47903     0.100      7470     32852
  15.41584  15.47853     0.100      7481     32909
  15.41538  15.47802     0.100      7473     32868
  15.41492  15.47751     0.100      7479     32874
  15.41446  15.47703     0.100      7483     32899
  15.41400  15.47657     0.100      7472     32850
  15.41354  15.47612     0.100      7483     32922
  15.41308  15.47567     0.100      7474     32872
  15.41262  15.47522     0.100      7470     32875
  15.41216  15.47480     0.100      7475     32910
  15.41170  15.47441     0.100      7470     32885
  15.41124  15.47404     0.100      7478     32906
  15.41078  15.47366     0.100      7471     32898
  15.41032  15.47327     0.100      7481     32921
  15.40986  15.47286     0.100      7469     32897
  15.40940  15.47246     0.100      7474     32920
  15.40894  15.47205     0.100      7483     32955
  15.40848  15.47163     0.100      7474     32919
  15.40802  15.47116     0.100      7479     32930
  15.40756  15.47065     0.100      7468     32902
  15.40710  15.47013     0.100      7480     32952
  15.40664  15.46964     0.100      7465     32912
  15.40618  15.46915     0.100      7476     32946
  15.40572  15.46866     0.100      7476     32950
  15.40526  15.46814     0.100      7470     32935
  15.40480  15.46763     0.100      7486     32984
  15.40434  15.46714     0.100      7464     32927
  15.40388  15.46668     0.100      7481     32981
  15.40342  15.46622     0.100      7477     32972
  15.40296  15.46577     0.100      7473     32977
  15.40250  15.46533     0.100      7477     32996
  15.40204  15.46490     0.100      7474     32974
  15.40158  15.46450     0.100      7482     33015
  15.40112  15.46413     0.100      7477     33013
  15.40066  15.46376     0.100      7474     33003
  15.40020  15.46336     0.100      7472     32994
  15.39974  15.46296     0.100      7467     32993
  15.39928  15.46255     0.100      7473     33001
  15.39882  15.46215     0.100      7479     33039
  15.39836  15.46173     0.100      7483     33071
  15.39790  15.46127     0.100      7472     33035
  15.39744  15.46077     0.100      7476     33047
  15.39698  15.46025     0.100      7480     33079
  15.39652  15.45975     0.100      7473     33033
  15.39606  15.45926     0.100      7475     33029
  15.39560  15.45876     0.100      7472     33054
  15.39514  15.45825     0.100      7476     33064
  15.39468  15.45773     0.100      7476     33056
  15.39422  15.45723     0.100      7475     33069
  15.39376  15.45676     0.100      7468     33075
  15.39330  15.45631     0.100      7474     33096
  15.39284  15.45586     0.100      7473     33100
  15.39238  15.45541     0.100      7480     33132
  15.39192  15.45498     0.100      7472     33095
  15.39146  15.45458     0.100      7471     33096
  15.39100  15.45419     0.100      7472     33108
  15.39054  15.45382     0.100      7467     33102
  15.39008  15.45343     0.100      7468     33110
  15.38962  15.45303     0.100      7476     33121
  15.38916  15.45262     0.100      7472     33140
  15.38870  15.45222     0.100      7478     33169
  15.38824  15.45181     0.100      7478     33170
  15.38778  15.45136     0.100      7474     33182
  15.38732  15.45086     0.100      7476     33182
  15.38686  15.45034     0.100      7479     33172
  15.38640  15.44983     0.100      7479     33179
  15.38594  15.44935     0.100      7468     33181
  15.38548  15.44886     0.100      7471     33168
  15.38502  15.44836     0.100      7468     33170
  15.38456  15.44784     0.100      7466     33174
  15.38410  15.44735     0.100      7464     33187
  15.38364  15.44688     0.100      7463     33174
  15.38318  15.44642     0.100      7473     33210
  15.38272  15.44597     0.100      7465     33189
  15.38226  15.44552     0.100      7470     33194
  15.38180  15.44508     0.100      7465     33209
  15.38134  15.44467     0.100      7457     33190
  15.38088  15.44428     0.100      7470     33250
  15.38042  15.44391     0.100      7463     33220
  15.37996  15.44353     0.100      7468     33246
  15.37950  15.44314     0.100      7473     33261
  15.37904  15.44273     0.100      7465     33255
  15.37858  15.44233     0.100      7472     33292
  15.37812  15.44192     0.100      7464     33262
  15.37766  15.44148     0.100      7468     33289
  15.37720  15.44099     0.100      7463     33261
  15.37674  15.44048     0.100      7460     33268
  15.37628  15.43997     0.100      7475     33336
  15.37582  15.43947     0.100      7458     33276
  15.37536  15.43899     0.100      7473     33333
  15.37490  15.43849     0.100      7455     33272
  15.37444  15.43797     0.100      7463     33312
  15.37398  15.43747     0.100      7467     33327
  15.37352  15.43699     0.100      7456     33299
  15.37306  15.43653     0.100      7462     33328
  15.37260  15.43608     0.100      7447     33249
  15.37214  15.43563     0.100      7455     33283
  15.37168  15.43518     0.100      7456     33304
  15.37122  15.43476     0.100      7453     33301
  15.37076  15.43438     0.100      7462     33361
  15.37030  15.43401     0.100      7462     33334
  15.36984  15.43363     0.100      7462     33365
  15.36938  15.43324     0.100      7459     33346
  15.36892  15.43283     0.100      7461     33385
  15.36846  15.43243     0.100      7467     33387
  15.36800  15.43202     0.100      7457     33372
  15.36754  15.43159     0.100      7467     33407
  15.36708  15.43111     0.100      7460     33368
  15.36662  15.43060     0.100      7463     33412
  15.36616  15.43008     0.100      7464     33400
  15.36570  15.42959     0.100      7449     33343
  15.36524  15.42910     0.100      7461     33408
  15.36478  15.42860     0.100      7447     33381
  15.36432  15.42808     0.100      7448     33383
  15.36386  15.42757     0.100      7452     33394
  15.36340  15.42709     0.100      7449     33381
  15.36294  15.42662     0.100      7455     33421
  15.36248  15.42617     0.100      7447     33384
  15.36202  15.42572     0.100      7449     33394
  15.36156  15.42528     0.100      7452     33402
  15.36110  15.42485     0.100      7450     33415
  15.36064  15.42446     0.100      7460     33450
  15.36018  15.42409     0.100      7453     33432
  15.35972  15.42371     0.100      7468     33490
  15.35926  15.42332     0.100      7455     33460
  15.35880  15.42292     0.100      7451     33453
  15.35834  15.42251     0.100      7463     33488
  15.35788  15.42211     0.100      7454     33459
  15.35742  15.42169     0.100      7466     33532
  15.35696  15.42123     0.100      7453     33483
  15.35650  15.42072     0.100      7466     33520
  15.35604  15.42021     0.100      7459     33485
  15.35558  15.41971     0.100      7454     33511
  15.35512  15.41923     0.100      7463     33535
  15.35466  15.41873     0.100      7450     33470
  15.35420  15.41822     0.100      7463     33540
  15.35374  15.41770     0.100      7462     33541
  15.35328  15.41721     0.100      7454     33527
  15.35282  15.41675     0.100      7460     33540
  15.35236  15.41630     0.100      7454     33526
  15.35190  15.41585     0.100      7465     33550
  15.35144  15.41540     0.100      7457     33535
  15.35098  15.41497     0.100      7450     33547
  15.35052  15.41457     0.100      7452     33544
  15.35006  15.41419     0.100      7460     33557
  15.34960  15.41382     0.100      7454     33556
  15.34914  15.41343     0.100      7450     33547
  15.34868  15.41303     0.100      7447     33523
  15.34822  15.41262     0.100      7456     33555
  15.34776  15.41222     0.100      7452     33566
  15.34730  15.41181     0.100      7453     33568
  15.34684  15.41136     0.100      7459     33591
  15.34638  15.41086     0.100      7456     33581
  15.34592  15.41034     0.100      7459     33604
  15.34546  15.40984     0.100      7463     33626
  15.34500  15.40935     0.100      7461     33605
  15.34454  15.40886     0.100      7459     33614
  15.34408  15.40835     0.100      7461     33613
  15.34362  15.40783     0.100      7455     33611
  15.34316  15.40733     0.100      7453     33611
  15.34270  15.40687     0.100      7450     33603
  15.34224  15.40641     0.100      7448     33578
  15.34178  15.40596     0.100      7454     33629
  15.34132  15.40551     0.100      7454     33626
  15.34086  15.40508     0.100      7453     33644
  15.34040  15.40467     0.100      7470     33684
  15.33994  15.40428     0.100      7455     33643
  15.33948  15.40391     0.100      7453     33644
  15.33902  15.40352     0.100      7455     33649
  15.33856  15.40312     0.100      7459     33680
  15.33810  15.40272     0.100      7456     33665
  15.33764  15.40231     0.100      7452     33652
  15.33718  15.40190     0.100      7451     33665
  15.33672  15.40146     0.100      7447     33662
  15.33626  15.40097     0.100      7453     33682
  15.33580  15.40045     0.100      7452     33679
  15.33534  15.39994     0.100      7450     33665
  15.33488  15.39944     0.100      7449     33672
  15.33442  15.39896     0.100      7441     33665
  15.33396  15.39846     0.100      7456     33696
  15.33350  15.39794     0.100      7449     33699
  15.33304  15.39744     0.100      7454     33705
  15.33258  15.39697     0.100      7453     33703
  15.33212  15.39651     0.100      7451     33706
  15.33166  15.39606     0.100      7448     33699
  15.33120  15.39561     0.100      7445     33710
  15.33074  15.39517     0.100      7449     33698
  15.33028  15.39475     0.100      7452     33751
  15.32982  15.39436     0.100      7448     33708
  15.32936  15.39399     0.100      7457     33762
  15.32890  15.39361     0.100      7446     33732
  15.32844  15.39322     0.100      7449     33715
  15.32798  15.39282     0.100      7459     33767
  15.32752  15.39241     0.100      7440     33703
  15.32706  15.39201     0.100      7452     33764
  15.32660  15.39158     0.100      7442     33725
  15.32614  15.39110     0.100      7450     33768
  15.32568  15.39059     0.100      7452     33781
  15.32522  15.39007     0.100      7445     33745
  15.32476  15.38958     0.100      7457     33789
  15.32430  15.38910     0.100      7444     33754
  15.32384  15.38860     0.100      7453     33792
  15.32338  15.38809     0.100      7445     33776
  15.32292  15.38758     0.100      7442     33772
  15.32246  15.38710     0.100      7455     33837
  15.32200  15.38664     0.100      7442     33793
  15.32154  15.38618     0.100      7453     33816
  15.32108  15.38573     0.100      7442     33789
  15.32062  15.38528     0.100      7446     33817
  15.32016  15.38486     0.100      7455     33845
  15.31970  15.38447     0.100      7438     33798
  15.31924  15.38410     0.100      7452     33848
  15.31878  15.38372     0.100      7449     33828
  15.31832  15.38333     0.100      7442     33817
  15.31786  15.38293     0.100      7449     33857
  15.31740  15.38253     0.100      7436     33815
  15.31694  15.38212     0.100      7444     33834
  15.31648  15.38170     0.100      7439     33822
  15.31602  15.38123     0.100      7438     33821
  15.31556  15.38072     0.100      7448     33880
  15.31510  15.38020     0.100      7430     33803
  15.31464  15.37971     0.100      7444     33869
  15.31418  15.37922     0.100      7440     33831
  15.31372  15.37873     0.100      7439     33842
  15.31326  15.37822     0.100      7443     33879
  15.31280  15.37770     0.100      7435     33857
  15.31234  15.37721     0.100      7447     33896
  15.31188  15.37675     0.100      7439     33874
  15.31142  15.37629     0.100      7441     33869
  15.31096  15.37584     0.100      7441     33890
  15.31050  15.37540     0.100      7434     33869
  15.31004  15.37497     0.100      7445     33906
  15.30958  15.37457     0.100      7436     33888
  15.30912  15.37419     0.100      7435     33886
  15.30866  15.37381     0.100      7435     33900
  15.30820  15.37342     0.100      7435     33889
  15.30774  15.37302     0.100      7434     33897
  15.30728  15.37261     0.100      7441     33918
  15.30682  15.37220     0.100      7442     33937
  15.30636  15.37179     0.100      7437     33928
  15.30590  15.37133     0.100      7435     33925
  15.30544  15.37084     0.100      7432     33908
  15.30498  15.37032     0.100      7436     33926
  15.30452  15.36982     0.100      7434     33920
  15.30406  15.36933     0.100      7436     33948
  15.30360  15.36884     0.100      7432     33944
  15.30314  15.36833     0.100      7433     33953
  15.30268  15.36781     0.100      7434     33947
  15.30222  15.36732     0.100      7432     33954
  15.30176  15.36685     0.100      7439     33962
  15.30130  15.36639     0.100      7427     33941
  15.30084  15.36595     0.100      7427     33962
  15.30038  15.36550     0.100      7431     33976
  15.29992  15.36507     0.100      7430     33970
  15.29946  15.36466     0.100      7432     33970
  15.29900  15.36428     0.100      7426     33976
  15.29854  15.36390     0.100      7425     33965
  15.29808  15.36352     0.100      7427     33970
  15.29762  15.36312     0.100      7432     34015
  15.29716  15.36272     0.100      7425     33983
  15.29670  15.36232     0.100      7437     34041
  15.29624  15.36191     0.100      7430     34006
  15.29578  15.36147     0.100      7434     34040
  15.29532  15.36099     0.100      7433     34030
  15.29486  15.36047     0.100      7429     34020
  15.29440  15.35996     0.100      7428     34025
  15.29394  15.35946     0.100      7424     34011
  15.29348  15.35898     0.100      7425     34021
  15.29302  15.35848     0.100      7420     34018
  15.29256  15.35796     0.100      7429     34047
  15.29210  15.35746     0.100      7430     34054
  15.29164  15.35698     0.100      7428     34039
  15.29118  15.35653     0.100      7425     34061
  15.29072  15.35608     0.100      7425     34052
  15.29026  15.35563     0.100      7429     34062
  15.28980  15.35519     0.100      7425     34047
  15.28934  15.35477     0.100      7428     34055
  15.28888  15.35438     0.100      7426     34058
  15.28842  15.35401     0.100      7420     34050
  15.28796  15.35363     0.100      7422     34056
  15.28750  15.35324     0.100      7419     34054
  15.28704  15.35284     0.100      7419     34061
  15.28658  15.35243     0.100      7421     34081
  15.28612  15.35203     0.100      7423     34090
  15.28566  15.35160     0.100      7423     34074
  15.28520  15.35112     0.100      7425     34103
  15.28474  15.35062     0.100      7424     34101
  15.28428  15.35010     0.100      7422     34116
  15.28382  15.34960     0.100      7426     34110
  15.28336  15.34912     0.100      7422     34140
  15.28290  15.34862     0.100      7421     34101
  15.28244  15.34810     0.100      7415     34087
  15.28198  15.34759     0.100      7418     34114
  15.28152  15.34711     0.100      7409     34088
  15.28106  15.34664     0.100      7417     34126
  15.28060  15.34619     0.100      7415     34116
  15.28014  15.34574     0.100      7416     34112
  15.27968  15.34529     0.100      7432     34181
  15.27922  15.34487     0.100      7413     34123
  15.27876  15.34447     0.100      7423     34168
  15.27830  15.34410     0.100      7420     34132
  15.27784  15.34372     0.100      7414     34135
  15.27738  15.34333     0.100      7417     34137
  15.27692  15.34293     0.100      7413     34148
  15.27646  15.34253     0.100      7418     34170
  15.27600  15.34212     0.100      7413     34152
  15.27554  15.34170     0.100      7418     34174
  15.27508  15.34124     0.100      7415     34190
  15.27462  15.34074     0.100      7406     34134
  15.27416  15.34022     0.100      7409     34147
  15.27370  15.33972     0.100      7404     34130
  15.27324  15.33924     0.100      7410     34156
  15.27278  15.33875     0.100      7401     34131
  15.27232  15.33824     0.100      7401     34125
  15.27186  15.33772     0.100      7411     34176
  15.27140  15.33723     0.100      7410     34176
  15.27094  15.33677     0.100      7413     34216
  15.27048  15.33632     0.100      7416     34216
  15.27002  15.33587     0.100      7408     34206
  15.26956  15.33542     0.100      7425     34259
  15.26910  15.33499     0.100      7413     34209
  15.26864  15.33459     0.100      7414     34234
  15.26818  15.33422     0.100      7409     34221
  15.26772  15.33384     0.100      7408     34180
  15.26726  15.33346     0.100      7407     34228
  15.26680  15.33306     0.100      7407     34204
  15.26634  15.33265     0.100      7412     34256
  15.26588  15.33225     0.100      7412     34263
  15.26542  15.33183     0.100      7408     34243
  15.26496  15.33139     0.100      7421     34310
  15.26450  15.33089     0.100      7410     34240
  15.26404  15.33038     0.100      7423     34299
  15.26358  15.32987     0.100      7417     34283
  15.26312  15.32938     0.100      7418     34280
  15.26266  15.32890     0.100      7422     34314
  15.26220  15.32839     0.100      7408     34259
  15.26174  15.32787     0.100      7419     34325
  15.26128  15.32737     0.100      7412     34281
  15.26082  15.32690     0.100      7413     34312
  15.26036  15.32645     0.100      7417     34315
  15.25990  15.32600     0.100      7411     34303
  15.25944  15.32555     0.100      7422     34354
  15.25898  15.32512     0.100      7413     34312
  15.25852  15.32471     0.100      7415     34332
  15.25806  15.32433     0.100      7414     34340
  15.25760  15.32396     0.100      7409     34333
  15.25714  15.32358     0.100      7423     34394
  15.25668  15.32318     0.100      7418     34364
  15.25622  15.32277     0.100      7419     34369
  15.25576  15.32236     0.100      7408     34342
  15.25530  15.32196     0.100      7401     34300
  15.25484  15.32152     0.100      7401     34333
  15.25438  15.32104     0.100      7398     34299
  15.25392  15.32053     0.100      7396     34316
  15.25346  15.32001     0.100      7397     34328
  15.25300  15.31952     0.100      7401     34345
  15.25254  15.31903     0.100      7409     34400
  15.25208  15.31852     0.100      7408     34382
  15.25162  15.31801     0.100      7408     34389
  15.25116  15.31750     0.100      7404     34382
  15.25070  15.31702     0.100      7402     34385
  15.25024  15.31656     0.100      7410     34434
  15.24978  15.31612     0.100      7406     34395
  15.24932  15.31567     0.100      7410     34445
  15.24886  15.31523     0.100      7406     34409
  15.24840  15.31481     0.100      7403     34422
  15.24794  15.31442     0.100      7402     34429
  15.24748  15.31405     0.100      7408     34440
  15.24702  15.31367     0.100      7407     34452
  15.24656  15.31328     0.100      7401     34439
  15.24610  15.31287     0.100      7404     34447
  15.24564  15.31247     0.100      7403     34453
  15.24518  15.31207     0.100      7400     34439
  15.24472  15.31164     0.100      7400     34467
  15.24426  15.31117     0.100      7399     34460
  15.24380  15.31067     0.100      7405     34486
  15.24334  15.31015     0.100      7408     34478
  15.24288  15.30965     0.100      7403     34480
  15.24242  15.30916     0.100      7403     34482
  15.24196  15.30867     0.100      7404     34482
  15.24150  15.30816     0.100      7401     34494
  15.24104  15.30765     0.100      7398     34484
  15.24058  15.30717     0.100      7396     34491
  15.24012  15.30671     0.100      7396     34490
  15.23966  15.30625     0.100      7401     34522
  15.23920  15.30581     0.100      7401     34531
  15.23874  15.30536     0.100      7396     34496
  15.23828  15.30493     0.100      7399     34522
  15.23782  15.30454     0.100      7406     34555
  15.23736  15.30416     0.100      7399     34519
  15.23690  15.30379     0.100      7397     34540
  15.23644  15.30340     0.100      7398     34532
  15.23598  15.30300     0.100      7399     34528
  15.23552  15.30260     0.100      7398     34550
  15.23506  15.30219     0.100      7397     34545
  15.23460  15.30178     0.100      7398     34548
  15.23414  15.30133     0.100      7393     34542
  15.23368  15.30083     0.100      7398     34550
  15.23322  15.30031     0.100      7395     34566
  15.23276  15.29981     0.100      7391     34549
  15.23230  15.29932     0.100      7398     34563
  15.23184  15.29883     0.100      7386     34538
  15.23138  15.29832     0.100      7395     34566
  15.23092  15.29781     0.100      7394     34569
  15.23046  15.29731     0.100      7387     34534
  15.23000  15.29684     0.100      7390     34554
  15.22954  15.29639     0.100      7382     34535
  15.22908  15.29594     0.100      7380     34559
  15.22862  15.29549     0.100      7380     34532
  15.22816  15.29506     0.100      7376     34549
  15.22770  15.29465     0.100      7383     34566
  15.22724  15.29427     0.100      7377     34557
  15.22678  15.29390     0.100      7391     34607
  15.22632  15.29352     0.100      7386     34586
  15.22586  15.29312     0.100      7389     34629
  15.22540  15.29271     0.100      7387     34617
  15.22494  15.29231     0.100      7385     34628
  15.22448  15.29190     0.100      7394     34642
  15.22402  15.29145     0.100      7386     34627
  15.22356  15.29096     0.100      7394     34651
  15.22310  15.29044     0.100      7386     34639
  15.22264  15.28994     0.100      7384     34638
  15.22218  15.28945     0.100      7390     34655
  15.22172  15.28896     0.100      7381     34630
  15.22126  15.28846     0.100      7390     34670
  15.22080  15.28794     0.100      7374     34627
  15.22034  15.28743     0.100      7381     34664
  15.21988  15.28696     0.100      7385     34677
  15.21942  15.28650     0.100      7377     34649
  15.21896  15.28606     0.100      7386     34708
  15.21850  15.28561     0.100      7379     34644
  15.21804  15.28517     0.100      7380     34690
  15.21758  15.28476     0.100      7384     34706
  15.21712  15.28437     0.100      7382     34680
  15.21666  15.28400     0.100      7382     34703
  15.21620  15.28362     0.100      7371     34657
  15.21574  15.28323     0.100      7377     34670
  15.21528  15.28283     0.100      7373     34672
  15.21482  15.28242     0.100      7364     34651
  15.21436  15.28202     0.100      7376     34706
  15.21390  15.28159     0.100      7371     34685
  15.21344  15.28112     0.100      7384     34743
  15.21298  15.28060     0.100      7375     34715
  15.21252  15.28009     0.100      7376     34738
  15.21206  15.27959     0.100      7376     34738
  15.21160  15.27911     0.100      7373     34720
  15.21114  15.27861     0.100      7377     34738
  15.21068  15.27810     0.100      7370     34700
  15.21022  15.27759     0.100      7361     34689
  15.20976  15.27710     0.100      7366     34706
  15.20930  15.27665     0.100      7364     34696
  15.20884  15.27620     0.100      7362     34717
  15.20838  15.27575     0.100      7366     34707
  15.20792  15.27531     0.100      7376     34780
  15.20746  15.27489     0.100      7378     34773
  15.20700  15.27449     0.100      7372     34774
  15.20654  15.27412     0.100      7392     34852
  15.20608  15.27374     0.100      7379     34823
  15.20562  15.27336     0.100      7388     34831
  15.20516  15.27295     0.100      7381     34834
  15.20470  15.27255     0.100      7378     34818
  15.20424  15.27215     0.100      7377     34825
  15.20378  15.27173     0.100      7375     34812
  15.20332  15.27127     0.100      7381     34863
  15.20286  15.27076     0.100      7384     34859
  15.20240  15.27024     0.100      7374     34829
  15.20194  15.26974     0.100      7383     34853
  15.20148  15.26925     0.100      7371     34830
  15.20102  15.26876     0.100      7378     34852
  15.20056  15.26825     0.100      7377     34849
  15.20010  15.26774     0.100      7373     34845
  15.19964  15.26725     0.100      7378     34877
  15.19918  15.26678     0.100      7371     34839
  15.19872  15.26633     0.100      7375     34866
  15.19826  15.26588     0.100      7370     34866
  15.19780  15.26544     0.100      7376     34878
  15.19734  15.26501     0.100      7371     34870
  15.19688  15.26460     0.100      7373     34864
  15.19642  15.26422     0.100      7374     34897
  15.19596  15.26385     0.100      7371     34880
  15.19550  15.26346     0.100      7379     34894
